"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
2202, 8.067973532747731e-02, -7.058609855823690e-03, 8.013438566107720e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.911273634817300e+05, 1.000000000000000e-10, 7.143049052134396e+11, 1.164509453926919e+05, 5.062376624525891e+02, 0.000000000000000e+00, 1.591613980481024e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.693016999430876e-05, 3.457954809997226e-03, -3.024742791168193e-04, -2.502499935410304e+03, 1.714147749653165e-01, 1.121840744858528e-22
2203, 8.366787836575254e-02, -7.319986263880716e-03, 8.012280044439052e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.911239274677073e+05, 1.000000000000000e-10, 7.144735739904510e+11, 1.164495709870829e+05, 5.063048853001654e+02, 0.000000000000000e+00, 1.591546459762559e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.693259816100801e-05, 3.459996488266149e-03, -3.026502309411283e-04, -2.456153631551378e+03, 1.714375132512189e-01, 1.121414370632208e-22
2204, 8.665602136757575e-02, -7.581363088764804e-03, 8.011097895237865e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.911161745318474e+05, 1.000000000000000e-10, 7.146386059932949e+11, 1.164464698127389e+05, 5.063661122255377e+02, 0.000000000000000e+00, 1.591394107706945e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.693480959732374e-05, 3.461755984387344e-03, -3.028068726818643e-04, -2.412124779587959e+03, 1.714543748230029e-01, 1.120990570817513e-22
2205, 8.964416399742882e-02, -7.842744185162025e-03, 8.009857473433595e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.911020994931249e+05, 1.000000000000000e-10, 7.148018741646826e+11, 1.164408397972499e+05, 5.064200431995359e+02, 0.000000000000000e+00, 1.591117520731257e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.693675739439846e-05, 3.463101450741666e-03, -3.029314958747438e-04, -2.369924831278660e+03, 1.714620294855047e-01, 1.120561575311550e-22
2206, 9.263230596222338e-02, -8.104132882771868e-03, 8.009037882866047e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.911059515981737e+05, 1.000000000000000e-10, 7.149319092486401e+11, 1.164423806392694e+05, 5.064785688458247e+02, 0.000000000000000e+00, 1.591193218006872e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.693887100874598e-05, 3.464275130150899e-03, -3.030449718702619e-04, -2.331019624069721e+03, 1.714688769524908e-01, 1.120243613738472e-22
2207, 9.562044697348061e-02, -8.365532485260885e-03, 8.008879159388500e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.911402662357237e+05, 1.000000000000000e-10, 7.150135750557582e+11, 1.164561064942894e+05, 5.065483097154179e+02, 0.000000000000000e+00, 1.591867531023623e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.694138948194060e-05, 3.465629387683315e-03, -3.031781404308704e-04, -2.295537912475907e+03, 1.714846893756080e-01, 1.120093844679336e-22
2208, 9.860858673849573e-02, -8.626946343115418e-03, 8.007754823884239e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.911251740494428e+05, 1.000000000000000e-10, 7.151578089119733e+11, 1.164500696197770e+05, 5.065931698163374e+02, 0.000000000000000e+00, 1.591570956197628e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.694300936557105e-05, 3.466262107410429e-03, -3.032520848226852e-04, -2.257937021390281e+03, 1.714780336864094e-01, 1.119711279373781e-22
2209, 1.015967249688104e-01, -8.888377759335570e-03, 8.006311826256327e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.910925316540994e+05, 1.000000000000000e-10, 7.153206098615513e+11, 1.164370126616397e+05, 5.066276624008854e+02, 0.000000000000000e+00, 1.590929504221170e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.694425482913489e-05, 3.466109275323936e-03, -3.032610098476140e-04, -2.221136094528800e+03, 1.714509251825153e-01, 1.119255267024217e-22
2210, 1.045848613950109e-01, -9.149829767583363e-03, 8.006975002950906e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.911648891557291e+05, 1.000000000000000e-10, 7.153421695977866e+11, 1.164659556622916e+05, 5.067116241345475e+02, 0.000000000000000e+00, 1.592351393207679e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.694728634189066e-05, 3.467199963021600e-03, -3.033790761253279e-04, -2.192541723176993e+03, 1.714657571337357e-01, 1.119314342572225e-22
2211, 1.075729962337887e-01, -9.411299908153143e-03, 8.004340287570197e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.910681146748640e+05, 1.000000000000000e-10, 7.155772003121615e+11, 1.164272458699456e+05, 5.067099425689233e+02, 0.000000000000000e+00, 1.590449688955626e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.694722563012402e-05, 3.465874095053076e-03, -3.032801297811968e-04, -2.151915584393079e+03, 1.714051847572649e-01, 1.118579372220184e-22
2212, 1.105611301007844e-01, -9.672781120975365e-03, 8.003647199466357e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.910682062768012e+05, 1.000000000000000e-10, 7.156819876839368e+11, 1.164272825107204e+05, 5.067539813738087e+02, 0.000000000000000e+00, 1.590451489014813e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.694881558507248e-05, 3.464907957378333e-03, -3.032042511154007e-04, -2.120964856434920e+03, 1.713637805435769e-01, 1.118319095940683e-22
2213, 1.135492636378221e-01, -9.934266089360556e-03, 8.003291471469967e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.910863430710477e+05, 1.000000000000000e-10, 7.157662050498690e+11, 1.164345372284190e+05, 5.068080832550789e+02, 0.000000000000000e+00, 1.590807893083621e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.695076875063409e-05, 3.464269029880209e-03, -3.031485136434642e-04, -2.091046807988969e+03, 1.713317550132840e-01, 1.118138106140032e-22
2214, 1.165373974801903e-01, -1.019574759891818e-02, 8.002399112019878e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.910767892446722e+05, 1.000000000000000e-10, 7.158849258702003e+11, 1.164307156978688e+05, 5.068479622347754e+02, 0.000000000000000e+00, 1.590620151934516e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.695220837466156e-05, 3.463185901984914e-03, -3.030454438541614e-04, -2.059230778865636e+03, 1.712862510740051e-01, 1.117828433775759e-22
2215, 1.195255322624523e-01, -1.045721837352894e-02, 8.001227652152495e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.910520809397138e+05, 1.000000000000000e-10, 7.160203314322972e+11, 1.164208323758855e+05, 5.068791393262208e+02, 0.000000000000000e+00, 1.590134611860518e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.695333381967807e-05, 3.461634285220288e-03, -3.028928846250936e-04, -2.027515784650715e+03, 1.712281550924662e-01, 1.117453872592494e-22
2216, 1.225136686216617e-01, -1.071867112468479e-02, 8.000446081724466e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.910457650781294e+05, 1.000000000000000e-10, 7.161277443113624e+11, 1.164183060312517e+05, 5.069176563767613e+02, 0.000000000000000e+00, 1.590010499587086e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.695472417454451e-05, 3.460114404639118e-03, -3.027350120791094e-04, -1.997827896012079e+03, 1.711733163927292e-01, 1.117177396559674e-22
2217, 1.255018071351556e-01, -1.098009924803130e-02, 7.999624153526999e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.910365962502924e+05, 1.000000000000000e-10, 7.162364382004259e+11, 1.164146385001169e+05, 5.069537689726018e+02, 0.000000000000000e+00, 1.589830324000216e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.695602768392889e-05, 3.458515901537371e-03, -3.025671017656097e-04, -1.968925733511546e+03, 1.711166462203646e-01, 1.116893341560135e-22
2218, 1.284899477032464e-01, -1.124150389242014e-02, 7.998681037223875e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.910206058379429e+05, 1.000000000000000e-10, 7.163520721848019e+11, 1.164082423351771e+05, 5.069856865478575e+02, 0.000000000000000e+00, 1.589516098236508e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.695717972956467e-05, 3.456737813545974e-03, -3.023880038224807e-04, -1.941199159777226e+03, 1.710552076960217e-01, 1.116581754816601e-22
2219, 1.314780897497295e-01, -1.150289162268531e-02, 7.997910079755802e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.910124791100213e+05, 1.000000000000000e-10, 7.164550662497871e+11, 1.164049916440084e+05, 5.070203984642078e+02, 0.000000000000000e+00, 1.589356400835854e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.695843259100576e-05, 3.454963926422386e-03, -3.022170275368459e-04, -1.914861420334563e+03, 1.709950892066066e-01, 1.116314071255060e-22
2220, 1.344662326943670e-01, -1.176426914386512e-02, 7.997289550462171e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.910103792236885e+05, 1.000000000000000e-10, 7.165454710567323e+11, 1.164041516894753e+05, 5.070560805803518e+02, 0.000000000000000e+00, 1.589315136209765e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.695972042193255e-05, 3.453233795799881e-03, -3.020577121430888e-04, -1.889142652752266e+03, 1.709374546270692e-01, 1.116087006057904e-22
2221, 1.374543759412729e-01, -1.202564317698944e-02, 7.995980245359746e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909719231241162e+05, 1.000000000000000e-10, 7.166788958015076e+11, 1.163887692496464e+05, 5.070720918622345e+02, 0.000000000000000e+00, 1.588559439796619e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.696029828169119e-05, 3.450808813943167e-03, -3.018454041442077e-04, -1.861699721838088e+03, 1.708597738155878e-01, 1.115697036853693e-22
2222, 1.404425189098910e-01, -1.228702036691680e-02, 7.996463493431488e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.910247542506520e+05, 1.000000000000000e-10, 7.166948774170935e+11, 1.164099017002608e+05, 5.071335105052490e+02, 0.000000000000000e+00, 1.589597618220061e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.696251483786908e-05, 3.449544320797472e-03, -3.017423933523141e-04, -1.840938590279588e+03, 1.708196008946818e-01, 1.115739769467952e-22
2223, 1.434306610113298e-01, -1.254840745907809e-02, 7.996278364850846e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.910428444108037e+05, 1.000000000000000e-10, 7.167535479587825e+11, 1.164171377643214e+05, 5.071767758365062e+02, 0.000000000000000e+00, 1.589953105887606e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.696407616700820e-05, 3.448218121758495e-03, -3.016417702225739e-04, -1.816970877517541e+03, 1.707749283666057e-01, 1.115622978562715e-22
2224, 1.464188016631426e-01, -1.280981110850774e-02, 7.994652186321011e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909853145978815e+05, 1.000000000000000e-10, 7.169028594332964e+11, 1.163941258391525e+05, 5.071796668628058e+02, 0.000000000000000e+00, 1.588822594115536e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.696418049379982e-05, 3.445681813015955e-03, -3.014413570305514e-04, -1.788897739973539e+03, 1.706941369738960e-01, 1.115164298455025e-22
2225, 1.494069405312758e-01, -1.307123513332279e-02, 7.993658349616495e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909588890225353e+05, 1.000000000000000e-10, 7.170087992610813e+11, 1.163835556090141e+05, 5.071966587676573e+02, 0.000000000000000e+00, 1.588303308157611e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.696479366436806e-05, 3.443182956138436e-03, -3.012447446923752e-04, -1.765069668852704e+03, 1.706177920781076e-01, 1.114861224287919e-22
2226, 1.523950778660052e-01, -1.333267667268954e-02, 7.993629648818470e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909820045828657e+05, 1.000000000000000e-10, 7.170520902571643e+11, 1.163928018331462e+05, 5.072387747972829e+02, 0.000000000000000e+00, 1.588757549389141e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.696631341752243e-05, 3.441442155506606e-03, -3.011105652763856e-04, -1.745015736502564e+03, 1.705647759138519e-01, 1.114790049786769e-22
2227, 1.553832140007629e-01, -1.359413193104003e-02, 7.993268679648733e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909877043674562e+05, 1.000000000000000e-10, 7.171163873841669e+11, 1.163950817469824e+05, 5.072716175585703e+02, 0.000000000000000e+00, 1.588869555204049e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.696749849855020e-05, 3.439683262509986e-03, -3.009703535725085e-04, -1.723316421295081e+03, 1.705098691337146e-01, 1.114639980985026e-22
2228, 1.583713492748542e-01, -1.385559706439271e-02, 7.992201307932779e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909565601597518e+05, 1.000000000000000e-10, 7.172255389324629e+11, 1.163826240639007e+05, 5.072850643503859e+02, 0.000000000000000e+00, 1.588257543941484e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.696798369365602e-05, 3.437320425396715e-03, -3.007728511488573e-04, -1.699724722288862e+03, 1.704368670592469e-01, 1.114321805458092e-22
2229, 1.613594840183856e-01, -1.411706827388283e-02, 7.992331363691211e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909868416166161e+05, 1.000000000000000e-10, 7.172568974782572e+11, 1.163947366466464e+05, 5.073296046199697e+02, 0.000000000000000e+00, 1.588852601385992e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.696959077266793e-05, 3.435801155281572e-03, -3.006447408750346e-04, -1.681306167098835e+03, 1.703904398914543e-01, 1.114291352312118e-22
2230, 1.643476185645668e-01, -1.437854174331952e-02, 7.991427654602854e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909632857213309e+05, 1.000000000000000e-10, 7.173541807482607e+11, 1.163853142885323e+05, 5.073459020268068e+02, 0.000000000000000e+00, 1.588389707182641e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.697017878833491e-05, 3.433757740198162e-03, -3.004663309759322e-04, -1.658740791536626e+03, 1.703264198212961e-01, 1.114014603636176e-22
2231, 1.673357532514786e-01, -1.464001363731670e-02, 7.990715200573871e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909482274558840e+05, 1.000000000000000e-10, 7.174368192131072e+11, 1.163792909823535e+05, 5.073648780179664e+02, 0.000000000000000e+00, 1.588093798931076e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.697086343538989e-05, 3.431645893398744e-03, -3.002775238223686e-04, -1.637854479864889e+03, 1.702621131217517e-01, 1.113787269437961e-22
2232, 1.703238884064166e-01, -1.490148017156965e-02, 7.990431173650231e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909549905733158e+05, 1.000000000000000e-10, 7.174913201160425e+11, 1.163819962293263e+05, 5.073947069109991e+02, 0.000000000000000e+00, 1.588226700177999e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.697193962348525e-05, 3.429891239456435e-03, -3.001163675998802e-04, -1.618986402382365e+03, 1.702087454526312e-01, 1.113663289531177e-22
2233, 1.733120242473154e-01, -1.516293888999827e-02, 7.989896107079087e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909487785297803e+05, 1.000000000000000e-10, 7.175619860269321e+11, 1.163795114119121e+05, 5.074178521976026e+02, 0.000000000000000e+00, 1.588104628021167e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.697277465222473e-05, 3.428116183870075e-03, -2.999522330128555e-04, -1.599349780129859e+03, 1.701537117637970e-01, 1.113479284185840e-22
2234, 1.763001607398657e-01, -1.542439017092892e-02, 7.989065620326324e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909267818045559e+05, 1.000000000000000e-10, 7.176508126948856e+11, 1.163707127218223e+05, 5.074322332511019e+02, 0.000000000000000e+00, 1.587672372890305e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.697329347726602e-05, 3.426140759269541e-03, -2.997712241652904e-04, -1.579199797128002e+03, 1.700925497554192e-01, 1.113226000700015e-22
2235, 1.792882978144142e-01, -1.568583475710731e-02, 7.988279675103567e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909065864688998e+05, 1.000000000000000e-10, 7.177359147766986e+11, 1.163626345875599e+05, 5.074469301222888e+02, 0.000000000000000e+00, 1.587275516659763e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.697382368789077e-05, 3.424069895945691e-03, -2.995827335475134e-04, -1.559988324402791e+03, 1.700294151199961e-01, 1.112984723709009e-22
2236, 1.822764354083378e-01, -1.594727339353239e-02, 7.989135936219752e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909706662159504e+05, 1.000000000000000e-10, 7.177142589352432e+11, 1.163882664863801e+05, 5.075043092930275e+02, 0.000000000000000e+00, 1.588534740438049e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.697589364442796e-05, 3.423383732314329e-03, -2.995162545521847e-04, -1.546638882204104e+03, 1.700084291006335e-01, 1.113137692621961e-22
2237, 1.852645734589642e-01, -1.620870681504543e-02, 7.987407277473768e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909013307341986e+05, 1.000000000000000e-10, 7.178594632298163e+11, 1.163605322936794e+05, 5.074931853874423e+02, 0.000000000000000e+00, 1.587172236818428e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.697549235879248e-05, 3.421176021942165e-03, -2.993175128573775e-04, -1.523332985286612e+03, 1.699377297365423e-01, 1.112672084767165e-22
2238, 1.882527119009228e-01, -1.647013576729972e-02, 7.987233085768000e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909107810195672e+05, 1.000000000000000e-10, 7.179017819648302e+11, 1.163643124078268e+05, 5.075207400842147e+02, 0.000000000000000e+00, 1.587357943295051e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.697648636289487e-05, 3.419637559816731e-03, -2.991781852240673e-04, -1.507521176449239e+03, 1.698913929027428e-01, 1.112582306430651e-22
2239, 1.912408506697296e-01, -1.673156098863468e-02, 7.987363247980795e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909360623722326e+05, 1.000000000000000e-10, 7.179247329381654e+11, 1.163744249488930e+05, 5.075565744544429e+02, 0.000000000000000e+00, 1.587854744263981e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.697777900333183e-05, 3.418633256765342e-03, -2.990864456837733e-04, -1.492432915126021e+03, 1.698596801413103e-01, 1.112564992027342e-22
2240, 1.942289897001938e-01, -1.699298321865051e-02, 7.986582055985219e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909130244906095e+05, 1.000000000000000e-10, 7.180044710927112e+11, 1.163652097962438e+05, 5.075660251243059e+02, 0.000000000000000e+00, 1.587402029487842e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.697811990579448e-05, 3.417082342490671e-03, -2.989477088864599e-04, -1.473881676787283e+03, 1.698106889449576e-01, 1.112332922519818e-22
2241, 1.972171289293028e-01, -1.725440314293441e-02, 7.985822580364564e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908898422768123e+05, 1.000000000000000e-10, 7.180806537528180e+11, 1.163559369107248e+05, 5.075738455143285e+02, 0.000000000000000e+00, 1.586946478456660e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.697840199858508e-05, 3.415367482168833e-03, -2.987951663609590e-04, -1.456454836132396e+03, 1.697582212719040e-01, 1.112109390098879e-22
2242, 2.002052683423419e-01, -1.751582100416638e-02, 7.985578907867871e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908931735254486e+05, 1.000000000000000e-10, 7.181232873920748e+11, 1.163572694101794e+05, 5.075951465320380e+02, 0.000000000000000e+00, 1.587011940442503e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.697917034528512e-05, 3.414083401341042e-03, -2.986804784808170e-04, -1.441463952175506e+03, 1.697188780106289e-01, 1.112009578011459e-22
2243, 2.031934079321899e-01, -1.777723684741159e-02, 7.984773803953313e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908676716028565e+05, 1.000000000000000e-10, 7.182024457456584e+11, 1.163470686411426e+05, 5.076018231345642e+02, 0.000000000000000e+00, 1.586510805079179e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.697941117272299e-05, 3.412493585272457e-03, -2.985390963891888e-04, -1.424673323874230e+03, 1.696692841936914e-01, 1.111775113464345e-22
2244, 2.061815476920276e-01, -1.803865071570768e-02, 7.985150367163019e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.909029443928995e+05, 1.000000000000000e-10, 7.182048268651624e+11, 1.163611777571597e+05, 5.076394383722544e+02, 0.000000000000000e+00, 1.587203946640950e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698076793596159e-05, 3.411776547204850e-03, -2.984741199082753e-04, -1.412578259788764e+03, 1.696469218325676e-01, 1.111823890654230e-22
2245, 2.091696876209550e-01, -1.830006265260426e-02, 7.984362191484443e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908768937937547e+05, 1.000000000000000e-10, 7.182805954497704e+11, 1.163507575175018e+05, 5.076440859401509e+02, 0.000000000000000e+00, 1.586692029297458e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698093556771277e-05, 3.410469072315130e-03, -2.983575413035728e-04, -1.395625736095185e+03, 1.696049827034810e-01, 1.111597144024809e-22
2246, 2.121578277161082e-01, -1.856147270186807e-02, 7.983619955284250e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908516106531819e+05, 1.000000000000000e-10, 7.183506694120015e+11, 1.163406442612727e+05, 5.076471528132809e+02, 0.000000000000000e+00, 1.586195193194567e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698104618540033e-05, 3.408965646519149e-03, -2.982238720198427e-04, -1.379970272772360e+03, 1.695590137940101e-01, 1.111385602416878e-22
2247, 2.151459679718759e-01, -1.882288090638971e-02, 7.983121967717657e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908388036381534e+05, 1.000000000000000e-10, 7.184047057618562e+11, 1.163355214552613e+05, 5.076564653419521e+02, 0.000000000000000e+00, 1.585943524007420e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698138207266768e-05, 3.407628048627919e-03, -2.981047613387647e-04, -1.365916741373143e+03, 1.695183429230481e-01, 1.111232851104512e-22
2248, 2.181341083850447e-01, -1.908428730988379e-02, 7.982808633868751e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908357391013760e+05, 1.000000000000000e-10, 7.184471491257827e+11, 1.163342956405504e+05, 5.076710420749524e+02, 0.000000000000000e+00, 1.585883303145804e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698190782429312e-05, 3.406515339547599e-03, -2.980053752391835e-04, -1.352776826006200e+03, 1.694840306718146e-01, 1.111123725527308e-22
2249, 2.211222489505656e-01, -1.934569195465164e-02, 7.982565992005434e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908362249026156e+05, 1.000000000000000e-10, 7.184848615279430e+11, 1.163344899610462e+05, 5.076873215054873e+02, 0.000000000000000e+00, 1.585892849570387e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698249497898957e-05, 3.405553082209319e-03, -2.979192601303759e-04, -1.339930211156361e+03, 1.694538243010149e-01, 1.111031763276537e-22
2250, 2.241103896623715e-01, -1.960709498707823e-02, 7.982301073788236e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908350724144523e+05, 1.000000000000000e-10, 7.185231982911722e+11, 1.163340289657808e+05, 5.077021588702582e+02, 0.000000000000000e+00, 1.585870202157338e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698303011348757e-05, 3.404611991976403e-03, -2.978354522072952e-04, -1.327106622963016e+03, 1.694242344634267e-01, 1.110935747636490e-22
2251, 2.270985304620883e-01, -1.986849705276480e-02, 7.982417167496606e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908530400359193e+05, 1.000000000000000e-10, 7.185359588640804e+11, 1.163412160143677e+05, 5.077261401009727e+02, 0.000000000000000e+00, 1.586223281831211e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698389501910397e-05, 3.404003400419159e-03, -2.977815589417767e-04, -1.315788404283211e+03, 1.694048915375032e-01, 1.110932260401102e-22
2252, 2.300866712728864e-01, -2.012989894621501e-02, 7.982031283143067e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908446619092048e+05, 1.000000000000000e-10, 7.185805009519896e+11, 1.163378647636819e+05, 5.077360597375879e+02, 0.000000000000000e+00, 1.586058644221639e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698425277369733e-05, 3.403181653802145e-03, -2.977099371090336e-04, -1.302642653307180e+03, 1.693781033532225e-01, 1.110809865316251e-22
2253, 2.330748120344279e-01, -2.039130147287541e-02, 7.981633933501359e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908351077090682e+05, 1.000000000000000e-10, 7.186247643289536e+11, 1.163340430836272e+05, 5.077446564814460e+02, 0.000000000000000e+00, 1.585870895727798e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698456281473765e-05, 3.402228231392068e-03, -2.976277163968632e-04, -1.290218137689903e+03, 1.693482169889584e-01, 1.110686281927815e-22
2254, 2.360629526637198e-01, -2.065270543123763e-02, 7.982130879508469e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908718863332889e+05, 1.000000000000000e-10, 7.186114072974486e+11, 1.163487545333155e+05, 5.077772503865752e+02, 0.000000000000000e+00, 1.586593628264721e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698573828629651e-05, 3.401934568817041e-03, -2.976041269933154e-04, -1.281344105901575e+03, 1.693388078027938e-01, 1.110776087054490e-22
2255, 2.390510930982829e-01, -2.091411161889586e-02, 7.982393381171242e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908960312276881e+05, 1.000000000000000e-10, 7.186124202081504e+11, 1.163584124910752e+05, 5.078027006284755e+02, 0.000000000000000e+00, 1.587068096822277e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698665609949548e-05, 3.401828577146768e-03, -2.975978743067706e-04, -1.270770891970141e+03, 1.693332015065636e-01, 1.110811166678459e-22
2256, 2.420392332685811e-01, -2.117552084181285e-02, 7.980708318152697e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908180908669126e+05, 1.000000000000000e-10, 7.187369125064319e+11, 1.163272363467650e+05, 5.077738337957916e+02, 0.000000000000000e+00, 1.585536499709400e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698561507174924e-05, 3.400275980104706e-03, -2.974659857530072e-04, -1.253767793479046e+03, 1.692832241508716e-01, 1.110384660819850e-22
2257, 2.450273731022380e-01, -2.143693389359186e-02, 7.980656132406015e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908231672667323e+05, 1.000000000000000e-10, 7.187534017817394e+11, 1.163292669066929e+05, 5.077860176910481e+02, 0.000000000000000e+00, 1.585636255461494e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.698605446477753e-05, 3.399371997964641e-03, -2.973917530038455e-04, -1.244468150126473e+03, 1.692574213556247e-01, 1.110351932076714e-22
